file,line,type,args,responsibility
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,26,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,49,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,64,ChatRunAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,77,ChatRunAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,89,ChatRunAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,103,ChatRunAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ChatRunAggregate.java,128,ChatRunAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,60,ConversationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,72,ConversationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,84,ConversationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ConversationAggregate.java,105,ConversationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,24,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,47,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,64,MessageAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,75,MessageAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,90,MessageAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/MessageAggregate.java,104,MessageAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,70,ModelInvocationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,97,ModelInvocationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,134,ModelInvocationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/aggregate/ModelInvocationAggregate.java,171,ModelInvocationAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,85,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,88,ChatRunEntity,25,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,126,ChatRunEntity,25,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,164,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,167,ChatRunEntity,25,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,206,ChatRunEntity,25,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,286,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,291,ChatRunEntity,25,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,328,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,332,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,336,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,340,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ChatRunEntity.java,356,ContextBudgetValue,4,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,47,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,50,ConversationEntity,12,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,76,ConversationEntity,12,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,100,ConversationEntity,12,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,135,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,139,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,143,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,147,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,172,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,175,ConversationEntity,12,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ConversationEntity.java,200,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,54,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,57,MessageEntity,13,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,81,MessageEntity,13,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,121,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,125,MessageEntity,13,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,153,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,157,MessageEntity,13,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,182,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,186,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,190,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,194,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/MessageEntity.java,198,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,78,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,82,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,86,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,90,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,112,ModelInvocationEntity,22,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,159,ModelInvocationEntity,22,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,210,ModelInvocationEntity,22,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/chat/model/entity/ModelInvocationEntity.java,259,ModelInvocationEntity,22,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/IndexJobAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/IndexJobAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/IndexJobAggregate.java,62,IndexJobAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/IndexJobAggregate.java,75,IndexJobAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/IndexJobAggregate.java,98,IndexJobAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeChunkAggregate.java,24,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeChunkAggregate.java,47,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeChunkAggregate.java,73,KnowledgeChunkAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeChunkAggregate.java,85,KnowledgeChunkAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeChunkAggregate.java,97,KnowledgeChunkAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,24,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,47,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,64,KnowledgeDocumentAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,75,KnowledgeDocumentAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,86,KnowledgeDocumentAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/aggregate/KnowledgeDocumentAggregate.java,121,KnowledgeDocumentAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,70,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,73,IndexJobEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,104,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,107,IndexJobEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,136,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,140,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,144,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,148,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/IndexJobEntity.java,172,IndexJobEntity,17,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,98,KnowledgeChunkEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,125,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,128,KnowledgeChunkEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,155,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,159,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,163,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,167,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,171,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeChunkEntity.java,184,KnowledgeChunkEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,83,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,86,KnowledgeDocumentEntity,23,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,121,IllegalStateException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,124,KnowledgeDocumentEntity,23,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,158,KnowledgeDocumentEntity,23,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,215,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,219,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,223,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,227,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/entity/KnowledgeDocumentEntity.java,263,KnowledgeDocumentEntity,23,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/value/EmbeddingProfileValue.java,27,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/knowledge/model/value/EmbeddingProfileValue.java,41,EmbeddingProfileValue,3,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactAggregate.java,25,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactAggregate.java,48,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactAggregate.java,65,MemoryFactAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactAggregate.java,80,MemoryFactAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactAggregate.java,107,MemoryFactAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactSourceAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactSourceAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemoryFactSourceAggregate.java,74,MemoryFactSourceAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemorySummaryAggregate.java,23,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemorySummaryAggregate.java,46,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemorySummaryAggregate.java,60,MemorySummaryAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/aggregate/MemorySummaryAggregate.java,91,MemorySummaryAggregate,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,68,MemoryFactEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,100,MemoryFactEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,127,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,131,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,135,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,139,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactEntity.java,167,MemoryFactEntity,15,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactSourceEntity.java,49,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactSourceEntity.java,53,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemoryFactSourceEntity.java,79,MemoryFactSourceEntity,8,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,66,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,70,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,74,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,78,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,90,MemorySummaryEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/entity/MemorySummaryEntity.java,137,MemorySummaryEntity,16,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/ContextBudgetValue.java,23,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/ContextBudgetValue.java,70,ContextBudgetValue,4,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/ContextBudgetValue.java,81,ContextBudgetValue,4,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/ContextBudgetValue.java,92,ContextBudgetValue,4,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/FactProposalValue.java,30,IllegalArgumentException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/memory/model/value/FactProposalValue.java,48,FactProposalValue,3,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,151,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,166,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,169,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,186,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,189,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,206,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,221,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,224,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,241,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,244,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,261,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,276,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,279,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,296,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,300,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,317,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,332,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,335,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,352,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,356,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,373,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,388,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,391,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,408,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,412,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,429,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,444,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,447,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,464,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,467,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,484,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,499,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,502,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,519,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,522,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,539,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,554,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,557,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,574,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,578,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,595,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,610,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,613,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,630,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,633,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,650,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,665,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,668,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,685,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,689,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,706,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,721,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,724,WriteDO,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,741,DomainException,1,domain_model_or_decision
hello-travel-domain/src/main/java/com/hellotravel/domain/persistence/service/TravelWriteDomainService.java,745,WriteDO,1,domain_model_or_decision
